movieId,averageRating,numVotes,title,genres
160644,6.7,11084,Indignation (2016),Drama
160646,5.7,7157,Goat (2016),Drama
160648,5.2,3184,Black Mountain Side (2016),Horror|Thriller
160656,6.7,16667,Tallulah (2016),Drama
160674,5.3,8333,The ReZort (2016),Horror
160680,6.0,2443,The Trench (1999),Action|Drama|War
160682,7.3,624,Palio (2015),Documentary
160684,5.5,18074,Marauders (2016),Action
160694,7.2,972,Patterns of Evidence: The Exodus (2015),Documentary
160698,6.2,357,Steel Cold Winter (2013),Mystery|Thriller
160700,4.8,3181,Carnage Park (2016),Action|Crime|Horror|Thriller
160706,6.6,2432,Der Nachtmahr (2015),Drama|Mystery
160710,5.4,11475,Absolutely Fabulous: The Movie (2016),Comedy
160718,8.4,24031,Piper (2016),Animation
160726,7.4,1462,Fastball (2016),Documentary
160764,7.6,352,Heart Like a Hand Grenade (2015),Documentary
160770,5.1,2594,Traded (2016),Western
160844,6.3,87,Lifeline (2016),Thriller
160848,7.5,28595,The Red Turtle (2016),Animation
160862,7.1,1830,Notes on Blindness (2016),Documentary
160872,3.6,6131,Satanic (2016),Horror
160874,7.5,5445,"Life, Animated (2016)",Animation|Documentary
160876,7.3,8734,The Innocents (2016),Drama
160880,7.5,1102,Eat That Question: Frank Zappa in His Own Words,(no genres listed)
160882,5.9,1626,Three (2016),Crime
160884,6.7,153,Argentina (2015),Documentary
160886,6.8,520,Presenting Princess Shaw,Documentary
160892,7.2,3305,"Right Now, Wrong Then (2015)",Drama
160896,7.1,1491,Fittest On Earth (The Story Of The 2015 Reebok CrossFit Games) (2016),Documentary
160898,3.7,1213,Contrato Vitalício (2016),Adventure|Comedy
160952,7.7,1734,The Rolling Stones Rock and Roll Circus (1996),(no genres listed)
160954,6.5,110027,Nerve (2016),Drama|Thriller
160962,6.8,1638,Rabbit's Moon (1950),Drama
160964,6.3,1510,Puce Moment (1949),(no genres listed)
160980,7.4,222941,Sully (2016),Drama
160982,6.0,3946,Slack Bay (2016),Comedy|Drama
160984,6.6,734,The Son of Joseph (2016),Comedy|Drama
160986,6.7,1036,The Demons (2015),Drama
160988,6.9,4443,The Student (2016),Drama
160990,6.9,19525,It's Only the End of the World (2016),Drama
160992,6.4,1727,Aloys (2016),Drama|Fantasy
161012,2.2,2965,Final Justice (1985),Action|Crime|Drama
161022,7.9,434,The Portal (2014),Comedy|Fantasy|Sci-Fi
161024,7.7,4447,Jim Jefferies: Freedumb (2016),Comedy
161026,4.5,308,Dirty Lies (2016),Action|Crime|Drama|Thriller
161032,7.2,5946,The Grandmother (1970),Action|Drama
161034,7.0,35446,Sultan (2016),Action|Drama
161046,7.9,6522,Charlie (2015),Drama|Romance
161058,5.9,868,Here (2011),Adventure|Drama|Romance
161060,6.5,4042,Goldstone (2016),Crime|Thriller
161062,6.3,6553,Un homme à la hauteur (2016),Comedy|Romance
161068,4.8,1537,Countdown (2016),Action
161074,4.8,5751,Lake Eerie (2016),Horror|Sci-Fi|Thriller
161078,6.1,6187,The Last King (2016),Action|Adventure|Drama
161084,6.2,663,My Friend Rockefeller (2015),Documentary
161090,6.5,301,Second Chances (1998),Children|Drama
161094,8.4,4808,Nil Battey Sannata (2016),Drama
161105,5.2,5020,Kismat Konnection (2008),Comedy|Drama|Romance
161113,8.4,965,Twenty Years Later (1985),(no genres listed)
161115,7.1,1379,"You, Me and Him (2007)",Drama
161117,4.9,2089,Fender Bender (2016),Horror|Thriller
161127,7.0,65123,The Infiltrator (2016),Crime|Drama
161131,7.1,167511,War Dogs (2016),Comedy
161143,6.7,692,KidPoker (2015),(no genres listed)
161155,5.7,300,Sunspring (2016),Sci-Fi
161157,6.3,887,Friday (Pyatnitsa) (2016),Comedy
161173,5.4,2972,Outlaws and Angels (2016),Drama|Thriller|Western
161175,6.3,4013,Mortal Kombat: Conquest (1998),Action
161177,5.6,1631,Brahman Naman (2016),Comedy
161202,5.9,874,The Man in the Wall (2015),(no genres listed)
161234,7.2,1147,In Pursuit of Honor (1995),Action|Drama
161240,7.5,6680,Looking: The Movie (2016),Comedy|Drama|Romance
161280,6.3,466,Victor Young Perez (2013),Drama
161288,3.9,1204,Cyborg X (2016),Action|Horror
161290,5.7,4468,Vigilante Diaries (2016),Action
161292,6.5,779,Poddubnyy (2014),Drama
161300,8.5,25,Digital Dharma,(no genres listed)
161302,6.2,2240,Traders (2016),Thriller
161308,7.3,120,Can't You Hear the Wind Howl? The Life & Music of Robert Johnson (1998),(no genres listed)
161312,5.0,3921,Rebirth (2016),Thriller
161326,7.1,3771,Black (2015),Action|Drama
161328,6.0,1611,Dear Eleanor (2016),Adventure|Comedy|Drama
161334,6.7,3532,Tony Robbins: I Am Not Your Guru (2016),Documentary
161336,7.1,1038,Author: The JT LeRoy Story (2016),Documentary
161338,6.7,1114,The New Kid (2015),Comedy
161340,6.0,239,Schmitke (2014),Comedy|Drama
161346,5.9,5535,Walt Before Mickey (2015),Drama
161348,6.2,11260,The Love Witch (2016),Drama|Horror|Thriller
161354,6.4,46522,Batman: The Killing Joke (2016),Action|Animation|Crime|Drama
161444,5.9,1260,The Torture Chamber of Dr. Sadism (1967),Horror|Mystery
161500,7.4,962,Ivanhoe (1997),Adventure|Drama|Romance
161504,7.1,875,Wyrd Sisters (1997),Animation|Fantasy
161564,5.3,728,Voodoo Man (1944),Horror
161580,6.2,108868,Bad Moms (2016),Comedy
161582,7.6,192373,Hell or High Water (2016),Crime|Drama
161584,6.3,7423,Southside With You (2016),Drama|Romance
161586,6.7,6559,Little Men (2016),Drama
161588,4.8,35331,Meet the Blacks (2016),Comedy|Horror
161590,5.8,1047,Den demokratiske terroristen (1992),Action|Thriller
161594,6.8,19331,Kingsglaive: Final Fantasy XV (2016),Action|Adventure|Animation|Drama|Fantasy|Sci-Fi
161596,5.7,1768,Back to Mom's (2016),Comedy
161604,4.6,1499,Ghost Team (2016),(no genres listed)
161608,7.5,12028,Madaari (2016),Thriller
161620,7.5,4578,Clash (2016),(no genres listed)
161622,6.0,5580,Revenge of the Bridesmaids (2010),Comedy|Romance
161624,6.1,1064,Tricked (2012),Drama
161634,7.1,205816,Don't Breathe (2016),Thriller
161638,7.7,1890,Enclave (2015),Drama|War
161640,6.2,208,"Hello, My Name Is Frank (2014)",(no genres listed)
161650,5.6,45535,47 Meters Down (2016),Horror|Thriller
161654,5.8,2804,Scare Campaign (2016),Comedy|Horror
161658,5.3,6544,Hillary's America: The Secret History Of The Democratic Party (2016),(no genres listed)
161666,5.2,917,My Best Friend (2001),Comedy
161674,5.2,2398,The Final Terror (1983),Horror|Thriller
161678,8.0,4084,Asef Ala El-Ezaag (2008),Comedy|Drama|Mystery
161684,6.0,1927,River (2016),Thriller
161686,4.9,3556,The Call Up (2016),Action|Adventure|Sci-Fi
161738,5.4,5422,The Wild Life (2016),Adventure|Animation|Comedy
161780,4.5,540,Huset (2016),Horror|Thriller|War
161786,7.5,697,VeggieTales: Where's God When I'm Scared (1993),Animation|Children
161788,7.1,356,VeggieTales: God Wants Me to Forgive Them!?! (1994),(no genres listed)
161790,7.5,616,"VeggieTales: Rack, Shack & Benny (1995)",(no genres listed)
161792,7.4,464,VeggieTales: Are You My Neighbor? (1995),(no genres listed)
161794,7.5,691,VeggieTales: Dave and the Giant Pickle (1996),Adventure|Animation|Children|Comedy
161796,7.4,322,VeggieTales: Very Silly Songs (1997),Animation|Children
161798,7.4,577,VeggieTales: Josh and the Big Wall (1997),Animation|Children
161800,7.2,575,VeggieTales: Madame Blueberry (1998),(no genres listed)
161802,6.9,178,VeggieTales: The End of Silliness? More Really Silly Songs! (1998),Animation|Children
161804,7.1,504,VeggieTales: Esther...The Girl Who Became Queen (2000),(no genres listed)
161806,7.4,478,VeggieTales: King George and the Ducky (2000),(no genres listed)
161808,7.4,473,"VeggieTales: Lyle, the Kindly Viking (2001)",(no genres listed)
161812,7.3,344,VeggieTales: The Ballad of Little Joe (2003),Animation|Children
161816,7.0,307,VeggieTales: Minnesota Cuke and the Search for Samson's Hairbrush (2005),Animation|Children
161818,6.8,201,VeggieTales: Duke and the Great Pie War (2005),Animation|Children
161820,6.9,192,VeggieTales: LarryBoy & The Bad Apple (2006),Adventure|Children
161822,6.8,186,VeggieTales: Sheerluck Holmes and the Golden Ruler (2006),Adventure|Animation|Children
161826,6.8,105,VeggieTales: Tomato Sawyer & Huckleberry Larry's Big River Rescue (2008),Adventure|Animation|Children|Comedy
161830,5.2,1626,Body (2015),Drama|Horror|Thriller
161852,5.6,7656,King Cobra (2016),Crime|Drama
161918,3.9,6998,Sharknado 4: The 4th Awakens (2016),Action|Adventure|Horror|Sci-Fi
161920,5.8,3676,Donald Trump's The Art of the Deal: The Movie (2016),Comedy
161922,7.3,96579,The Edge of Seventeen (2016),Comedy
161924,7.1,1339,Clinton Cash (2016),Documentary
161926,5.3,4429,When the Lights Went Out (2012),Drama|Horror|Thriller
161928,7.8,732,Symphony No. 42 (2014),Animation|Mystery
161930,7.2,153,Hafu (2013),Documentary
161954,7.2,41045,Anthropoid (2016),War
161956,6.4,56646,Blood Father (2016),Action|Thriller
161958,5.8,3591,Joshy (2016),Comedy
161966,7.1,58276,Elle (2016),Thriller
161974,5.4,4691,Daylight's End (2016),Action|Horror|Sci-Fi
162074,3.4,194,The Yin and the Yang of Mr. Go (1970),Mystery|Thriller
162080,7.5,2654,Johan Falk: Kodnamn Lisa (2013),Action|Crime|Thriller
162082,7.5,137050,Train to Busan (2016),Action|Thriller
162086,6.6,1819,Johan Falk: Organizatsija Karayan (2012),Action|Crime|Thriller
162088,6.7,1818,Johan Falk: Barninfiltratören (2012),Action|Crime|Thriller
162090,6.8,1854,Johan Falk: Alla råns moder (2012),Action|Crime|Thriller
162092,6.5,2172,Johan Falk: Spelets regler (2012),Action|Crime|Thriller
162094,6.2,2073,Johan Falk: Leo Gaut (2009),Action|Thriller
162098,6.6,2169,Johan Falk: National Target (2009),Action|Crime|Thriller
162100,5.9,740,"The Fjällbacka Murders: The Sea Gives, the Sea Takes (2013)",Crime|Mystery
162106,5.9,640,The Fjällbacka Murders: The Queen of Lights (2013),Crime|Mystery
162110,5.6,734,The Fjällbacka Murders: In the Eye of the Beholder (2013),Crime|Mystery|Thriller
162148,5.3,23261,Friend Request (2016),Horror|Thriller
162150,4.2,6210,Let's Be Evil (2016),Sci-Fi|Thriller
162160,5.5,7755,Viral (2016),Drama|Horror|Sci-Fi|Thriller
162162,3.7,2841,The Remains (2016),Horror
162172,5.0,3192,Summer Camp (2015),Horror
162210,7.6,944,Lie Detector (2011),Comedy
162246,7.6,1981,"Siberia, Monamour (2011)",Drama
162258,5.4,502,Shades (1999),Comedy
162268,6.2,2944,Slovenian Girl (2009),Drama
162290,3.3,261,Lift (2006),(no genres listed)
162302,4.3,1495,Worry Dolls (2015),Horror|Thriller
162310,5.9,3416,Dabbe: Bir cin vakasi (2012),Horror|Thriller
162316,5.2,2961,Shelley (2016),Drama|Mystery
162322,5.7,72620,Mechanic: Resurrection (2016),Action|Crime|Thriller
162336,4.6,414,In the Room (2015),Drama|Romance
162338,6.6,1302,Cal (1984),Drama|Romance|Thriller
162344,7.5,2572,Tom Segura: Mostly Stories (2016),Comedy
162346,4.9,2906,Antibirth (2016),Horror
162348,6.3,12987,The 9th Life of Louis Drax (2016),Mystery|Thriller
162350,6.9,177975,The Magnificent Seven (2016),Action|Western
162356,5.4,2237,Sniper: Ghost Shooter (2016),Action|Drama|War
162358,3.6,187,Assassin X (2016),Action
162368,6.8,1271,The Russian Woodpecker (2015),Documentary
162374,7.1,1099,The Rack Pack (2016),Comedy|Drama
162396,5.7,18273,Skiptrace (2016),Action|Comedy
162412,6.2,48,Brian Posehn: Criminally Posehn (2016),(no genres listed)
162414,7.4,253996,Moonlight,Drama
162416,7.1,4127,Big Fish & Begonia (2016),Animation|Fantasy
162418,7.0,15212,A Conspiracy of Faith (2016),Crime|Drama|Mystery|Thriller
162448,6.1,4157,Seoul Station (2016),Animation|Drama|Horror
162452,7.8,900,Ghosts of Abu Ghraib (2007),Documentary
162460,6.1,5356,The Childhood of a Leader (2016),Drama|Horror|Mystery
162462,7.4,409,Cosmos Laundromat (2015),Animation
162470,7.4,1381,Cardcaptor Sakura: The Movie (1999),Adventure|Animation|Fantasy
162474,6.3,2371,Five (2016),Comedy
162478,5.8,48293,Masterminds (2016),Action|Comedy|Crime
162488,8.2,4914,Matchmaking (2016),Comedy|Romance
162514,5.3,306,Endgame (2015),Drama
162540,5.1,4212,Amateur Night (2016),Comedy
162542,7.1,21836,Rustom (2016),Romance|Thriller
162544,4.1,1233,Darkest Day (2015),Action|Adventure|Horror
162546,7.9,714,Tiny Giants (2014),Children|Documentary
162566,8.3,4116,One More Time With Feeling (2016),(no genres listed)
162572,6.8,1008,The Other Side (2015),Documentary
162576,5.1,4420,13 Cameras (2015),Drama|Horror
162578,7.8,112773,Kubo and the Two Strings (2016),Adventure|Animation|Children|Fantasy
162584,7.1,1068,The Spirit of '45 (2013),Documentary
162590,6.5,64862,Bridget Jones's Baby (2016),Comedy|Romance
162592,7.2,49579,The Light Between Oceans (2016),Drama
162594,5.8,37614,Morgan (2016),Sci-Fi|Thriller
162596,7.4,14320,Queen of Katwe (2016),Drama
162598,7.1,143307,Deepwater Horizon (2016),Drama
162600,6.7,149278,Miss Peregrine's Home for Peculiar Children (2016),Fantasy
162602,6.5,161624,The Girl on the Train (2016),Thriller
162604,6.1,7162,Middle School: The Worst Years of My Life (2016),Comedy
162606,7.3,248614,The Accountant (2016),Crime|Drama|Thriller
162608,5.9,8644,Kevin Hart: What Now? (2016),(no genres listed)
162610,5.4,2412,The American Side (2016),Drama|Mystery|Thriller
162612,7.2,201,It's Hard Being Loved by Jerks (2009),Documentary
162620,6.1,972,News from planet mars (2016),Comedy
162632,6.8,3939,Cemetery of Splendor (2015),Drama|Fantasy
162634,6.4,8003,High Strung (2016),Drama|Romance
162646,6.5,480,Seondal: The Man Who Sells the River (2016),Comedy
162648,5.2,6592,Baaghi (2016),Action|Romance|Thriller
162652,4.7,936,Compadres (2016),Action|Comedy
162654,6.6,1579,Detective Chinatown (2015),Action|Adventure|Drama
162656,5.1,6211,Dishoom (2016),Action|Comedy
162660,4.3,10947,God's Not Dead 2 (2016),Drama
162668,5.8,4998,Ki and Ka (2016),Comedy|Romance
162670,4.6,2079,League of Gods (2016),Action|Fantasy
162714,7.9,434,Lady Day at Emerson's Bar & Grill (2016),Drama
162716,7.9,3388,The Old Mill (1937),Animation
162722,7.2,1677,Death of a Shadow (2012),(no genres listed)
162724,6.0,220,In Search of the Ultra-Sex (2015),Comedy
162726,6.4,4972,A Quiet Passion (2016),Drama
162730,6.2,21545,The Whole Truth (2016),Drama|Thriller
162738,7.0,35294,American Honey (2016),Comedy|Drama
162740,7.4,11,The Houses Are Full of Smoke,(no genres listed)
162744,5.6,5863,Matru Ki Bijlee Ka Mandola (2013),Comedy
162758,7.3,169,Tom Papa: Freaked Out (2013),Comedy
162776,4.4,4287,Cutting Class (1989),Comedy|Horror|Mystery|Thriller
162808,6.5,2737,Scarlett (1994),(no genres listed)
162828,6.5,39697,Imperium (2016),Crime|Drama|Thriller
162842,6.3,17329,David Brent: Life on the Road (2016),Comedy
162846,3.9,1075,The Invisible Maniac (1990),Comedy|Horror|Sci-Fi
162864,7.9,265,Louis C.K.: One Night Stand (2005),Comedy
162868,8.1,1137,The Emperor and the Golem (1952),Comedy
162870,6.5,2578,Irreplaceable (2016),Comedy|Drama
162872,6.2,767,Tomcat (2016),Drama
162882,6.2,12964,I Am Not a Serial Killer (2016),Thriller
162892,6.8,831,Fascisti su Marte (2006),(no genres listed)
162946,5.6,691,The Dogs of Riga (1995),Drama|Thriller
162950,5.9,1010,Murder at the Savoy (1993),Crime|Mystery
162968,7.5,1626,Kizumonogatari Part 1: Tekketsu (2016),Action|Animation|Mystery
162982,7.9,5507,Steins;Gate the Movie: The Burden of Déjà vu (2013),Animation|Drama|Sci-Fi
162988,7.7,818,Ajin: Demi-Human - Compel (2015),Action|Animation|Thriller
162990,7.2,2867,PSYCHO-PASS: The Movie (2016),Action|Animation|Sci-Fi
163000,7.4,798,I'm Staying (2007),Comedy|Drama|Fantasy
163006,6.6,14079,Hands of Stone (2016),Drama
163020,6.7,4322,The Fits (2016),Drama
163022,6.2,4908,Morris from America (2016),Drama|Romance
163034,5.9,1981,Sky (2015),Drama
163052,7.5,2936,Cool Kids Don't Cry (2012),Children|Drama|Romance
163054,4.9,384,Burning Bodhi (2015),Drama
163056,6.7,20532,Shin Godzilla (2016),Action|Adventure|Fantasy|Sci-Fi
163060,5.5,1981,The Green Elephant (1999),Drama
163066,8.3,3839,Rabbit Seasoning (1952),Animation|Children|Comedy
163072,8.3,3607,Winnie Pooh (1969),Animation|Children
163076,8.1,4547,Jean-Claude Van Johnson (2016),Comedy
163094,6.1,12563,The Sea of Trees (2016),Drama
163112,8.3,2881,Winnie the Pooh Goes Visiting (1971),Animation
163118,5.3,6371,XOXO (2016),Drama
163122,5.2,2942,Bodom (2016),Horror
163126,8.4,1769,Terra (2015),Documentary
163132,5.4,1374,Something Evil (1972),Horror
163134,8.4,166170,Your Name. (2016),Animation|Drama|Fantasy|Romance
163136,7.3,1824,Psiconautas (2015),Animation
163140,6.2,3115,My Babysitter's a Vampire (2010),Adventure|Children|Comedy|Fantasy
163154,7.3,1065,Boat Builders (1938),Animation
163206,2.0,525,Forsaken (2016),Horror
163208,6.2,2331,Gargoyles (1972),Fantasy|Horror
163250,4.8,754,The Architect (2016),(no genres listed)
163274,3.8,974,The Forest (1982),Horror
163312,7.3,12172,Dhamaal (2007),Comedy
163314,7.7,230,Larry Kramer In Love & Anger (2015),Documentary
163318,5.7,714,Wondrous Boccaccio (2015),Comedy|Drama
163386,8.3,2639,Winnie the Pooh and the Day of Concern (1972),Animation
163388,7.8,996,The Mouse Comes to Dinner (1945),Animation|Comedy
163448,7.1,118,I sette Fratelli Cervi (1968),(no genres listed)
163456,2.5,10738,Tees Maar Khan (2010),Action|Comedy
163460,3.6,3491,God Tussi Great Ho (2008),Comedy
163466,5.4,12047,Housefull (2010),Comedy|Drama|Romance
163492,3.9,520,Black Road (2015),Sci-Fi|Thriller
163494,3.9,385,Bachelors (2015),Comedy
163496,6.9,6305,The Tunnel (2016),Drama
163504,6.3,3375,Little Sister (2016),Comedy
163508,6.3,11277,Certain Women (2016),Drama
163512,7.5,16947,Aquarius (2016),Drama
163519,7.9,1269,Mouse in Manhattan (1945),Animation|Comedy
163521,6.8,943,Comedy Central Roast of Denis Leary (2003),Comedy
163523,6.1,649,Comedy Central Roast of Jeff Foxworthy (2005),Comedy
163525,6.7,741,Comedy Central Roast of Larry the Cable Guy (2009),Comedy
163527,7.2,1797,Comedy Central Roast of David Hasselhoff (2010),Comedy
163529,6.9,1221,Comedy Central Roast of Roseanne (2012),Comedy
163531,7.1,1001,Comedy Central Roast of Joan Rivers (2009),Comedy
163535,6.8,1639,Terra Nova (2008),Action|Drama|Thriller
163547,5.5,3304,Equity (2016),Drama
163553,6.1,1117,Cash Only (2015),Crime|Drama|Thriller
163555,7.3,1839,Ingrid Bergman in Her Own Words (2015),Documentary
163561,3.1,906,Amityville Terror (2016),Horror
163563,7.3,442,Can We Take a Joke? (2015),Documentary
163571,6.0,4675,Landmine Goes Click (2015),Action|Crime|Drama|Thriller
163587,6.2,4804,Waffle Street (2015),Comedy|Drama
163591,8.0,3287,Rainbow (2015),(no genres listed)
163615,5.7,475,Citizen Soldier (2016),Action|Documentary
163631,5.6,792,Last Summer (2013),Drama|Romance
163643,5.2,500,Resurrection (2016),Horror
163645,8.1,405135,Hacksaw Ridge (2016),Drama|War
163653,6.4,1471,David Cross: Making America Great Again (2016),Comedy
163663,6.8,8618,Other People (2016),Drama
163671,7.2,716,The Crazy Family (1984),Comedy|Drama
163691,6.5,1481,City 40 (2016),Documentary
163701,6.8,1768,Siccin 3: Cürmü Ask (2016),Horror
163713,6.1,6047,Rampage: Capital Punishment (2014),Action|Crime|Thriller
163715,4.8,2613,Rampage: President Down (2016),Action|Crime|Thriller
163717,6.8,1402,It Doesn't Hurt Me (2006),Drama|Romance
